Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Australia,AUS,11.0587498777313,12.3236737663423,13.6303082070145,13.9302883502879,14.2526570621872,14.5653171853498,14.8546106880091,15.1411186020755,15.4040208878559,15.6564752275591,15.9212017459054,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Austria,AUT,14.9214734587191,15.3899061080573,18.0531001297569,18.2744944353991,18.4729790330719,18.6596177413585,18.8404776774295,18.9091469471555,18.9565733220815,19.0015664595899,19.0756062856682,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Azerbaijan,AZE,4.64122728887506,5.84989722065495,5.81864201546531,5.74648353123882,5.69666850923151,5.68911745070444,5.7365232062161,5.83552270670949,5.98968850174499,6.19518275071493,6.4463891203953,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Bahamas, The",BHS,4.26932789015818,5.38431342287058,6.21339459032533,6.31765974300299,6.43246025672102,6.55635089158278,6.69203593742484,6.87508268727013,7.06054930518264,7.25760235662035,7.48327265444873,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bahrain,BHR,2.18236004605479,2.4531643322184,2.14286105475801,2.20186408029884,2.25341209464741,2.29485620193477,2.32423200478769,2.34248754376515,2.37230234606539,2.42633387832394,2.51880972865733,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bangladesh,BGD,3.14289476105309,3.85410520844256,4.86590089058153,4.95111646054724,5.02287429670233,5.07423559635511,5.1033559765625,5.13561350228916,5.14947500781286,5.15839063962068,5.18035134847486,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Barbados,BRB,10.2845142103811,12.0752076312543,13.4649294843933,13.7186685982778,14.0121563440921,14.337525366364,14.6857607491834,15.041848031463,15.4109254031695,15.8026939621338,16.2309903318526,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belarus,BLR,10.6717732225779,13.4789566709942,13.95593564531,14.0034040398656,14.0930031773737,14.2029753804576,14.3228140109835,14.4157470274919,14.5751252006432,14.8451481743098,15.2008413514816,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belgium,BEL,14.9914995626862,16.8664893411643,17.4337627349848,17.5930177446682,17.7871651349752,17.9771720232834,18.1423094027785,18.37185871229,18.5840790882601,18.7887437383395,19.0065660669321,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Belize,BLZ,4.13005459819144,3.90756727250672,4.12824728906815,4.18550295857988,4.24974328565437,4.32695845101113,4.41688623650373,4.51058631921824,4.61586772724733,4.73645877657144,4.86738926048986,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Benin,BEN,3.75020889843037,3.25730550654964,3.23677698079587,3.236231285683,3.23199619054892,3.22829820302514,3.22771888525969,3.23552208996581,3.2439514718218,3.25360529746338,3.26488492520772,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bhutan,BTN,2.82910452822511,3.91610450390088,5.27348989900447,5.40393767790177,5.52871787867993,5.64212751458512,5.74314855827091,5.84261335563072,5.9249184844205,6.00301171280561,6.09297437268377,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bolivia,BOL,4.6449721639624,5.24470365861655,6.24274818039913,6.36815024866839,6.49459794503649,6.62352658665745,6.75613837694221,6.90062395903339,7.04587882180194,7.19194739218447,7.33863164569056,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bosnia and Herzegovina,BIH,6.5848789146805,10.9753847859978,14.0140528655418,14.1176408582369,14.2328839278204,14.3446277467222,14.4805694122024,15.07843742931,15.7497557082224,16.4703174710621,17.2011511663132,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Botswana,BWA,3.28516051217169,3.25442058644195,3.42318633047584,3.52096240554317,3.6169340058995,3.72078570614636,3.83658160734393,3.95707817903105,4.08683585176048,4.22387434629301,4.36589534127101,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,4.26175882114979,5.24919683776575,7.03089720950968,7.25282598164974,7.48907240015903,7.74188919449744,8.01304360016565,8.30168730572689,8.60549199443827,8.92283783244003,9.25160803606065,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brunei Darussalam,BRN,2.61130716099582,2.36819593894917,3.48423116782833,3.5923296130971,3.71815509085829,3.87608628275931,4.07392500006025,4.30061934254407,4.56778169636231,4.87314756750582,5.20881175208004,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Bulgaria,BGR,13.1460331542603,16.5946628620284,18.4120672480738,18.8141864681539,19.2492875257473,19.661890741005,20.0188312329569,20.4293428662073,20.7576011862959,21.021914434268,21.252967270985,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burkina Faso,BFA,3.28290641030326,2.76487425591892,2.46120595230182,2.45091907051326,2.43796193766863,2.42328143418384,2.40787396392306,2.40973075866777,2.40863004119056,2.40698082866355,2.40728753729201,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Burundi,BDI,2.75563862703824,2.49827908418276,2.13777986842749,2.11112106137278,2.08911866524826,2.08236259382207,2.09585011067881,2.13529850080974,2.18676073257099,2.24694046033717,2.31209531524,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cabo Verde,CPV,4.23790501553484,5.01391911963904,5.1419545080053,4.9394836066385,4.74491351211925,4.59470045593907,4.51077956256682,4.49311488743208,4.5324819813283,4.60932715666821,4.69837344413431,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cambodia,KHM,2.90074298121896,3.08006284368411,3.79668482238636,3.86102483726143,3.93139190588894,4.01576404810029,4.11918072528856,4.25764662991146,4.41083740193033,4.56868001756576,4.7177691962329,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cameroon,CMR,3.39787784267826,3.15627649833746,2.82660495921151,2.80519230272468,2.7808163446118,2.75512775588166,2.72934138562838,2.73159303235974,2.73139707758745,2.72887735524057,2.72364990775371,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Canada,CAN,11.2525184432888,12.5649760564329,14.4512175296451,14.8038988569679,15.2018464818976,15.6233662776347,16.0536348121597,16.4550097979977,16.8424915594931,17.2320066788651,17.6478968899213,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central African Republic,CAF,3.95384813808505,3.53095941767271,3.00848429051764,2.9786205802161,2.93740208959465,2.88787961941456,2.83100795206947,2.83307395002651,2.83160027702211,2.82577370666008,2.81479015043671,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chad,TCD,3.22590760880137,2.85871099976136,2.53131019440999,2.50363127945404,2.47640149153965,2.45575715739215,2.4447070454026,2.4538548489664,2.46671833784574,2.48051894434901,2.4916416230991,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Channel Islands,CHI,14.5964697769974,14.5227461045654,15.6194486888036,15.880930048872,16.1244617819159,16.3180987202925,16.4712640203162,16.7190860456618,16.998191681736,17.2974621552033,17.6014025391997,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Chile,CHL,5.92977292085809,7.65083426251501,9.56709739174272,9.78517842201653,10.0233121723709,10.291577338514,10.596397098994,10.8783711500226,11.1918942478844,11.5298016568816,11.8815401277688,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,5.63016222111345,6.81185276737254,8.25915394105518,8.45330832999088,8.67898137698078,8.96639740486212,9.3318301715167,9.80263113886186,10.3451204570585,10.9208835350654,11.4721930236832,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Colombia,COL,4.16028662422787,5.20337286166872,6.77742390799607,6.97763841683379,7.19287996365583,7.43065829756691,7.69469418432195,7.9362882680438,8.19908853104178,8.47804701986958,8.76583000729666,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Comoros,COM,3.14630436789652,3.03582326770006,2.94012332836567,2.92248204445267,2.9032845361798,2.89192641462226,2.89327316882422,2.92423754889441,2.96292382773144,3.00700930649436,3.05540342654598,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Dem. Rep.",COD,2.94676794823579,2.95349029650812,3.00192106517979,3.01062809418739,3.0165849045094,3.01887633443516,3.01772150411182,3.02043834043243,3.01976452615423,3.01784062159803,3.01693961741257,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Congo, Rep.",COG,2.9153868250891,2.71349048781884,2.53399210529429,2.54314720924731,2.55141839445769,2.55969209048135,2.56891597054835,2.60566360623458,2.64316301403234,2.68171953903232,2.7214158960455,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Costa Rica,CRI,4.58339704683511,5.58084904698499,7.54048165736617,7.8063566552901,8.09197261892235,8.38591849348834,8.68314808106928,8.96546375076668,9.25051020676152,9.54984767296984,9.88043532311942,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cote d'Ivoire,CIV,2.66259350096441,2.82662646247253,2.86007355201747,2.84869654453286,2.83052353946376,2.81311325255156,2.80009470362772,2.82034616207037,2.84055591679499,2.85894301500285,2.87311934294126,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Croatia,HRV,11.5757057550351,15.5657029296026,17.8546562460078,18.2012152114189,18.5614359825263,18.9064676588857,19.2458835297247,19.6156823572293,20.0223913942074,20.445433012423,20.8601352345977,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cuba,CUB,8.98880030710616,9.85067986766645,12.8395767750075,13.1217051916727,13.4030056396847,13.7064222001,14.0465321139543,14.3884520159674,14.778079757275,15.1862114171521,15.5649591568629,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Curacao,CUW,7.51551101111338,10.2701680036325,13.4090536060139,13.8053314558479,14.2543719785196,14.7593137316787,15.3190238165245,15.7595062464297,16.214497799342,16.6848948092804,17.1688368905424,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Cyprus,CYP,9.90666762325287,10.2286677479884,11.6674208526955,11.9400447206545,12.2323768693186,12.5336179851339,12.8329823382731,13.1237998713026,13.4153557157123,13.7190617734483,14.0482656487913,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Czech Republic,CZE,12.679981142795,13.8026291786681,15.9068025916203,16.4195245325878,16.958365878612,17.4908989692108,17.9949774543864,18.5215508599466,18.9967065230691,19.4208768932343,19.8007448446372,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Denmark,DNK,15.6012849352718,14.8537574182851,17.0322720239987,17.4897338271576,18.0264608306455,18.5704555421458,19.04744409746,19.4224516834814,19.6594928993276,19.8129526369902,19.965259128921,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Djibouti,DJI,2.587068384378,3.00773149903008,3.93112593331881,4.03784195351655,4.14075510617655,4.23313805017275,4.31513151632452,4.38827611741103,4.45652415689456,4.52757937811482,4.60906364271334,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Dominican Republic,DOM,3.73141128316643,4.80657030940039,5.96682370327103,6.0872028320449,6.21560091367317,6.35551765275647,6.50972409178267,6.68918373712136,6.87998520703305,7.08281747649721,7.29838965754406,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ecuador,ECU,4.22856798802534,4.88942501385721,6.10117473998096,6.20193056772733,6.31000248671429,6.4407930370415,6.60245299475328,6.7638054331799,6.9511403418729,7.15728972666108,7.37219936706493,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Egypt, Arab Rep.",EGY,4.60093373991651,4.91590478385344,4.85036469978464,4.91969526872845,4.99125351398387,5.05340490319366,5.10221229624926,5.14659993751209,5.18793195840207,5.22977934620923,5.27633297632877,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,El Salvador,SLV,4.34086471948523,5.47638425417668,7.20518638552867,7.33625599418268,7.46948246668167,7.60843941537011,7.75638548746238,7.92645791638105,8.10470864225283,8.28709000480629,8.46958256947762,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Equatorial Guinea,GNQ,4.22292622880426,3.63373315890798,2.81065163707259,2.73082290283759,2.65372120180637,2.5875073622644,2.53549643666436,2.50835267203213,2.48375200673216,2.45787734677897,2.42450880761306,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eritrea,ERI,2.77116493768631,3.8297586476451,4.08385636215873,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Estonia,EST,11.6618729579887,15.0177398235452,17.7361153686538,17.9847622243434,18.2605518163665,18.5443489478278,18.8220401801836,19.0581157758012,19.3131674485937,19.6263568469749,19.9918077800442,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Eswatini,SWZ,2.45592276452421,2.83240587407441,3.73841103771992,3.80834401939056,3.8717643670705,3.92093653169488,3.95138237244168,3.98843084855704,4.0078947017483,4.01458794083506,4.01478926602388,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ethiopia,ETH,3.15926801079981,3.10157354335092,3.335308817472,3.36880143358484,3.40077146495121,3.42915459940497,3.45340921642861,3.47297853811101,3.4878304988263,3.50113299760986,3.51669045500426,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Fiji,FJI,2.93066034563455,3.41526449865969,4.90949668133266,4.97474767908687,5.00988900287428,5.00927344010581,4.97279039219366,5.13778672373536,5.29209911802147,5.44968041263952,5.62422959414711,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Finland,FIN,13.4354117971539,14.9939263146898,17.7331402858384,18.3438447062387,19.0107817970348,19.6588940110898,20.244376972452,20.7909543477442,21.2787526007594,21.7207875455222,22.1406446239043,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,France,FRA,14.036024837026,16.0573694567912,17.1352837665779,17.516940858915,17.9687879170855,18.4358568734709,18.8811152898537,19.2841249271119,19.6689967687709,20.0346247469881,20.3913702817859,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,French Polynesia,PYF,3.31157299717366,4.26239997340934,6.55328018886954,6.72049606316776,6.86721316326832,7.03373143666845,7.24835605805422,7.55640535372849,7.90939580300034,8.29050810468202,8.68067615033997,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gabon,GAB,5.63271995012049,5.21345533882575,4.00039177626014,3.90636698554366,3.81107837833524,3.71706125915702,3.62661127101596,3.60585554962889,3.58461718026194,3.56390746835592,3.54472725732873,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Gambia, The",GMB,2.38312754488574,2.56544911865572,2.66964694907927,2.67714708508551,2.67854960401525,2.67079438074902,2.65362967792661,2.6390605340937,2.61688819990524,2.58998093938232,2.56092543103779,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Georgia,GEO,9.30986790438191,12.9328476748017,14.1914135618646,14.1831438451655,14.2112247854312,14.2669796702162,14.3489249867613,14.4981010845609,14.6735263860049,14.8654914310525,15.0610556287397,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Germany,DEU,14.9067616883167,16.4882328916289,20.7054506728733,20.8249891555947,20.9365796471194,21.0641625260475,21.2185907192979,21.288710112426,21.3714880478767,21.4619619953309,21.5629923209089,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ghana,GHA,2.81024988565502,2.87805977699092,2.87361854427843,2.91324777036865,2.95199744284021,2.98285663784934,3.00379131109847,3.03069541072423,3.04980535834993,3.06889800693396,3.09732217813116,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Greece,GRC,13.5630949056092,16.4504862975478,19.3970327485837,19.7240176697701,20.1018760765328,20.477278979608,20.8210042449401,21.1299567553462,21.3993537979744,21.6552720778435,21.9414701261427,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Grenada,GRD,7.96628292034755,8.53325294409382,9.73819244166448,9.69882545650838,9.66626606267912,9.62792235220657,9.58494146844406,9.60357696737741,9.60369428360121,9.62190679562869,9.67741935483871,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guam,GUM,3.97066262013151,5.3531536287493,7.54452320717381,7.85644641116028,8.19103904443073,8.52896606548418,8.86545198420789,9.18619707764911,9.51296863301295,9.84991071859466,10.1898454218322,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guatemala,GTM,3.3602794011494,3.98399484050073,4.32446722650198,4.35316592724755,4.38589426805241,4.43527308142641,4.50732010581311,4.59225417528087,4.69631929586632,4.81207250828785,4.92898433077731,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea,GIN,3.51854600936388,3.42940491922439,3.01618775042052,2.97747913050572,2.93572360574863,2.90146643587085,2.8797276577997,2.88992675254926,2.90681953763653,2.92602244847935,2.94190559010452,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guinea-Bissau,GNB,3.34402790637583,2.922498191544,2.70072278179821,2.68508186088416,2.66821577971855,2.66196023840178,2.67142220651369,2.71785049465956,2.77155258472386,2.82371633615269,2.86326045513561,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Guyana,GUY,3.93564453006758,4.0763879123896,4.80168291606164,5.01906939246676,5.25731444714435,5.50132306321884,5.74278893765181,5.97289490878543,6.20712518478578,6.45027124309697,6.71158430488805,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Haiti,HTI,4.05587335002672,4.11812369045321,4.51765884645239,4.54018318337946,4.55891564730174,4.58874383366248,4.63761443786579,4.72968098620199,4.83543345759921,4.94940384843253,5.0636695460752,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Honduras,HND,3.36903717088541,3.67990978489801,4.02963397589648,4.08561074571467,4.15274339857801,4.23412686759073,4.33125906131473,4.4405145405545,4.56082731034521,4.69061765907812,4.82818952409457,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Hong Kong SAR, China",HKG,8.8484896309981,11.0134269768965,13.2394931057761,13.6509259175166,14.1453858478852,14.6666068647884,15.1863847405426,15.7519898414339,16.3064671937536,16.8750483265122,17.498252456848,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Hungary,HUN,13.4572184987054,15.0971962545498,16.3513270437201,16.5823563986627,16.8192490423201,17.1076648617016,17.4688019122261,18.0023428748664,18.5778610772262,19.1577253832321,19.6944576067002,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iceland,ISL,10.666436640096,11.6098204575035,12.2643550949999,12.5778438332944,12.9338879600962,13.3164330450343,13.714143827424,14.0677772225667,14.4255412045109,14.7950925565689,15.192121074474,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,India,IND,3.80442512979129,4.36553666641778,5.17415315105538,5.26568850777776,5.36398293427459,5.478595608617,5.61463565853567,5.79330515007887,5.98311331737929,6.17995564947149,6.3779241556898,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Indonesia,IDN,3.77396208026571,4.69911368393166,5.04413202554593,5.11756686476095,5.19208238927228,5.2785821188884,5.38343514023989,5.52433626155731,5.68194834038824,5.85716561272863,6.05030268241321,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Iran, Islamic Rep.",IRN,3.2907140104861,4.38051027678311,5.25486200789263,5.37078971718752,5.49821022502287,5.64236178120995,5.80769188383842,5.91456896410762,6.03870523995975,6.18457380562499,6.35852205539563,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Iraq,IRQ,3.82820296303262,3.47627639180792,3.2982135243594,3.219362326341,3.14443534632906,3.10174799446855,3.1036289765219,3.15092074892343,3.23133991061807,3.32359966279505,3.39853313359679,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ireland,IRL,11.1398977750624,10.5235834181623,11.3134637521904,11.6553368583555,12.0257909244268,12.4074206954027,12.7910713230197,13.1475948932009,13.5066550900967,13.8658017012923,14.2228307453464,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Israel,ISR,8.92586537084624,10.0292131619001,10.5342522471985,10.6661342054421,10.8359434925682,11.026757232074,11.2262846729143,11.4705601255891,11.725446660346,11.9769860249625,12.2086744136338,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Italy,ITA,14.8704773272919,18.2846617746808,20.6637723330363,20.962159134639,21.299293979756,21.6353388748348,21.9486456695341,22.2348608856856,22.4996889509015,22.7516796025077,23.0121366488811,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jamaica,JAM,7.27106755386366,7.81263125301117,8.27851655154818,8.33040126215109,8.38975734526598,8.45040883240775,8.51073029217014,8.60067799036279,8.69333152563913,8.79664255070196,8.92239167324395,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Japan,JPN,11.8684297946014,16.9844456314612,23.158251897204,23.8779359281327,24.6255989058732,25.3497097679254,26.0193322610369,26.5918165131425,27.1094794248515,27.576369910355,28.0020492778115,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Jordan,JOR,3.19580805913811,3.05661715887167,3.64042289248668,3.65598750649261,3.67873723894038,3.71085752522641,3.75562707904485,3.78148613093642,3.81025937162491,3.84649039799834,3.89341629235651,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kazakhstan,KAZ,5.86451798648269,6.83991302121282,6.8132768407833,6.80866965843408,6.7840894080547,6.75604236700637,6.75881469718671,6.91842773396588,7.1368232522322,7.39184627103032,7.65234394098093,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kenya,KEN,2.48146447614518,2.27371522777556,1.95128689025411,1.97833651572621,2.01287210554855,2.05384768818795,2.10104001943593,2.17634987725358,2.25610560588208,2.33918661191556,2.42382670984367,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kiribati,KIR,3.40883977900552,3.29636475662354,3.53200672217554,3.52166964369653,3.52581332839003,3.54325310126062,3.55088794735419,3.69432298887349,3.82452390546436,3.95262717204589,4.08227471387514,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Korea, Dem. People’s Rep.",PRK,4.33918423515751,5.8947428101657,9.04629865488718,9.32241480009895,9.55296851757579,9.69152507064669,9.72008113300307,9.66873079756667,9.51172884595156,9.33452040978796,9.25808888988112,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Korea, Rep.",KOR,5.23300963159897,7.18619574340585,11.1013344090272,11.5286462883544,11.9632976922347,12.4027674173524,12.8593609995362,13.3379401871474,13.8522477555421,14.4185558323969,15.0601768953737,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kuwait,KWT,1.33138043204362,1.57956269622903,1.99708970158393,2.00653776083931,2.02590421441162,2.06020632678767,2.11889119564625,2.24197125256674,2.38246157206715,2.55047238400198,2.76383898297229,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Kyrgyz Republic,KGZ,5.02967720395117,5.50692663988464,4.42682952024331,4.35363677374459,4.31388813329185,4.3096179471684,4.33521990911076,4.35853830792861,4.41280746681642,4.49472797559656,4.60029458294692,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lao PDR,LAO,3.52725108912305,3.57043033980127,3.70209562183432,3.726788454705,3.75556616845815,3.79095255910006,3.83632559599499,3.9121680505229,3.99155189064919,4.0751499644481,4.16398457065425,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latvia,LVA,11.875295324832,14.9884823359467,18.4855345551464,18.7641371550534,19.0245076057834,19.2751008178728,19.5186001319535,19.6798708988556,19.833304033577,20.0436203206809,20.3365110033182,..
